col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23
0.3823293802685336,0.3370535584726468,0.35634068000904584,0.35057563897262906,0.35012647971798955,0.33736248439104716,0.37880866928003765,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3825315563461577,0.3742188960859444,0.32719419797211674,0.36520789333935555,0.3687053508112685,0.33039132139247934,0.3653046288864148,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.33783243376059013,0.3350207698001457,0.3544623128481683,0.34186034616945815,0.3594754603234649,0.39008845987560825,0.34696411613828126,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.34359082751741477,0.3882384377737712,0.38859229633335546,0.3684776530035793,0.35601086406172433,0.32909300946549064,0.37389864185141314,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3727821354553183,0.3261934381826918,0.3297982681711504,0.33242282179435295,0.3452914972001533,0.364062867181547,0.3724857357912146,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.38724529055622386,0.3792848222445371,0.33622078432355923,0.3311939537587466,0.33028732054701954,0.37169602848528027,0.3284558733428391,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3297649291831369,0.3917249544018794,0.3411772754378131,0.36242088318910576,0.3333580754304822,0.3585601424284024,0.38960360453861237,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3340265110592304,0.3462214340317307,0.3395696025456002,0.35042493438156713,0.3816684294928097,0.34099015437735875,0.36051442875455786,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.33620582706891733,0.3399237880799477,0.36219516659123263,0.3480753046229412,0.38395404033012415,0.3340961154689605,0.385870596711131,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.37943399925397087,0.3503080564572566,0.34350648576055737,0.348993383455592,0.34112263005990756,0.3505048250803415,0.34854801041953054,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3297321152842854,0.3334744587016927,0.32955937094699833,0.3507930464806617,0.3854187194187507,0.37052803908685494,0.3592816413716377,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.34274229362986847,0.3710024246136942,0.38241345272494515,0.3580837699784665,0.338011819086325,0.3727992874611189,0.3309624893059358,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3618276040018001,0.3716777385729295,0.33911710090213515,0.3356022934841527,0.35708687840659015,0.38402878412876884,0.3410399096316256,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3831022187415579,0.3922283260414238,0.3293169586668284,0.36045183498859806,0.3589968864987234,0.3517994080122824,0.38756504321409224,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.391312133715791,0.37214025005639684,0.3833281825347959,0.3885229578065913,0.3342125969236405,0.34977008788072433,0.33712537497726125,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3852820026986261,0.33720042548010276,0.3305154315449827,0.3468187397843057,0.3818717791390398,0.3716346673560602,0.34487886874251233,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.38038376271452573,0.3476625618902317,0.35026681695087303,0.35720513685173916,0.3849259459405091,0.38206210455479894,0.3829176152048682,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3517856059706818,0.3567589120578225,0.38730919199150865,0.36157084328708416,0.39022622479322633,0.32725641846945785,0.3915556535601571,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.37405325026891323,0.3639049204387446,0.3683031590545272,0.34379313083110724,0.3354534207271363,0.39097131329730295,0.3329451541296229,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3637076054799847,0.3476291915734605,0.32657345900870927,0.35590410022959806,0.3259564346485345,0.35783027703898546,0.37029349614263335,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3490981337543917,0.3777700889715759,0.3309482087000424,0.34916505402437986,0.3411208840467427,0.3715929091491117,0.3895998854480681,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.33106021529142104,0.34286819415527897,0.33370690924301916,0.351459875661422,0.3862532359023302,0.3365953957850924,0.3482334371368868,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3450646830180166,0.3608334764117298,0.37428316968080927,0.3432403242070041,0.3685438467150915,0.33826615992479897,0.3524606617847704,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3272896637668723,0.32731701914733724,0.3563865934304987,0.3635828731938897,0.36779552775254754,0.35098434175979404,0.3453324604727833,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.39014410743669853,0.33805911631785696,0.32692334987019267,0.33749865180934596,0.35591426126297,0.3793480491807647,0.37172426450801677,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.34488111603311156,0.37332131014373754,0.3727181400719296,0.38719291803730627,0.3819483365699097,0.3451088143421682,0.37850595926093383,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.35315485122210777,0.32656424587456473,0.3668804142540244,0.3377258315509923,0.3586247355874992,0.3404708832202219,0.3266133946633617,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.38841813284102455,0.3520584801005085,0.37731864491662376,0.3261354018522824,0.3296022318956192,0.3705874139696739,0.3583475226945925,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.33653624160098333,0.36317293259505656,0.379117291671877,0.3295754354931863,0.3731854202232687,0.3922435035575012,0.3471466048939977,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3439543988445408,0.3517124608191599,0.33273277243867944,0.3741605683975974,0.3444891801004026,0.3888890022545618,0.34299922410934686,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.38938225163284007,0.36207247153162286,0.39202315603946447,0.38943768901122555,0.3861829778644808,0.3422274483903231,0.359133932957064,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.34634917306614516,0.3312790816428431,0.3536121908594176,0.3923793995653152,0.3380615811074167,0.363009521038951,0.3733206392821595,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.33627928818907665,0.33242444189686754,0.3431911991992068,0.3563806983571339,0.37610287110106383,0.34778312848744486,0.34182764803109594,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3921897916551671,0.3793915785921712,0.34735685780534387,0.3831436599038166,0.35506373431135924,0.3781667055531945,0.34223812687687816,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.32955625702677105,0.35678503446512366,0.3328222817554639,0.35317717255684106,0.37220953390178363,0.3904529712058107,0.35256073942138566,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3321666832340409,0.3649548182601391,0.34509682421012394,0.3292076459865077,0.3927608851028037,0.39236381173884816,0.34665983096886815,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3438186397793894,0.37157740824917945,0.3261080279493442,0.3284447303077956,0.3554860054560534,0.3274268660005143,0.328399747212404,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.37017157137013634,0.33326524065858626,0.3424539873584464,0.3671062063150893,0.33503191034775304,0.3570990864097408,0.33516219348882026,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.39016289586498076,0.33734131139470946,0.37876453849993846,0.3485051777910933,0.3843720282943753,0.38408663519514935,0.3455202088939622,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.33767375145278106,0.32805494695452253,0.3394802201810405,0.3606469874667603,0.35917867321364577,0.3315330986247172,0.3592465655100418,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3801879818300061,0.3818160935217904,0.3765964770831551,0.3795493262488327,0.3768651158493218,0.3670735537886533,0.3774504764922625,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.37879532703429986,0.3631812669779282,0.38715102865997153,0.3686042717840488,0.35402058494008587,0.3789317139993053,0.32926249994141193,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.37655056621745125,0.3831027563319791,0.3311287900080276,0.369829347653563,0.33119492959426194,0.3351698307690481,0.3656765573040019,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3477003686442006,0.37104139898150557,0.3835491293644588,0.37712145941042213,0.3636384820742116,0.3870352136685837,0.3652232141654512,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3359985549559697,0.3370482817894227,0.37086406510779524,0.3572724594620227,0.32743285301413355,0.32877877885249307,0.32598203615204097,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3262327034721573,0.34430634927586806,0.3550120931690177,0.32776782239998403,0.343620959712631,0.33963553323261536,0.3638946639340661,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3331879849169035,0.34391097624080097,0.38521703249553957,0.36171912941780476,0.3433359939152596,0.36393818011522483,0.3262078542920195,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3567911213652848,0.3657414397551245,0.39226100726288887,0.39156665332006657,0.3544213114919371,0.3537444622340056,0.3665490075020374,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.35230638223836447,0.33823026758944125,0.3350557996113031,0.33620393167898477,0.3813153782239787,0.3357611011587379,0.3503149886454044,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3831511878761566,0.34720052352250863,0.37124225914806214,0.3870873223849935,0.36346115389155936,0.33452144345847246,0.3363474856274992,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3352500881594305,0.3874592334819627,0.3535958435802975,0.3681928597494752,0.36153155291247535,0.36369568874665337,0.3468812070868297,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3575237468729384,0.3716458005447503,0.3415680753829724,0.3474868959812071,0.35900836222032045,0.3498738761626803,0.33728661360104767,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3548681000715959,0.3330171738281802,0.34976197768886363,0.3414068075494424,0.3857939999774979,0.39178214317458177,0.3265734311492794,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.38109535271087613,0.36200865513278335,0.3481752390047911,0.32662338752528913,0.37703781884173543,0.33356900012996626,0.3652345821939834,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.354963629229613,0.36798048628909213,0.34452096934704873,0.3461252770640495,0.3904575305545712,0.37814037510333337,0.3819518416204232,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3858557252302066,0.3614498780291027,0.3463083128833705,0.33705837743819356,0.37162161865646687,0.3342870817058766,0.3774027512577212,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.34650681527714894,0.3316724702756436,0.35748773083126156,0.3338199908259264,0.3694426424107447,0.3640404878721081,0.3318876273140054,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.34332677179668747,0.3593533511640646,0.3491766053218337,0.33728031075842646,0.39187302039381455,0.36328857100458134,0.372177452011384,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.36494737496408175,0.3735361524315957,0.37652660920953424,0.36415507699699384,0.34955923487449736,0.3807535132546051,0.3698749411589614,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3592511919247914,0.3376307240674802,0.3752522563898676,0.340922897599495,0.35676965762745577,0.3364662432202728,0.36866531811232595,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.34851114645052306,0.3612358004411647,0.3587608838237444,0.392776266694644,0.3543618613735899,0.3647463020645495,0.3431958337595915,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.39217996876159555,0.3906546558245828,0.3339481834138689,0.32641091948142065,0.3691574675525393,0.38749253334707984,0.3518391213189178,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.37635684703223676,0.3856443977847164,0.3255885761915733,0.38025170803569414,0.3318424157994495,0.3865877794458376,0.3439817767911144,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.38222118913581266,0.3920514156644661,0.35540206108735983,0.3576920406210775,0.3858643646386572,0.36810946828175783,0.3441995812576562,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3291235664650324,0.33917364493699587,0.335041454707078,0.3683665370130835,0.37327521152536597,0.34214817963856076,0.34195548296442246,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.35000317786188023,0.3849633706682666,0.39055872811480474,0.38572340271302674,0.32673146449073387,0.3389809413022416,0.35531489800548577,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.3555164330299828,0.38973535055931785,0.35495990119212484,0.3514821670730503,0.38728877734505823,0.34256966329205063,0.36225948837989147,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.37716254859789194,0.38511700496087664,0.34638972299462045,0.37191006967259116,0.3494408246576562,0.34953165007566417,0.35378443342557314,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
0.36227109388231626,0.34656098207829433,0.3365809000425028,0.37100868929964165,0.32980993243509377,0.3505718430165754,0.3337769900051087,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163,0.359163
