uz_kkast,riv_kksat,riv_kdecay,uz_kdroot,uz_ksigma,uz_kdt,sz_kksat,sz_ksy
0.44283626480856375,0.7255256038389142,19.159783852362608,0.8066620680526657,1.0,1.0,0.9175148330868361,0.9897687135154469
0.7154890616078707,0.7787597562582355,16.314238956233073,1.2194752099114805,1.0,1.0,0.8836683415907369,1.1149600014890408
0.6210728758232836,0.7083248464158144,16.992994008079204,1.0763317799266474,1.0,1.0,0.9505927359795585,0.825946265025747
0.3697146571926773,0.7802790043072139,15.742800915631575,1.0172540196887474,1.0,1.0,0.881941306786009,0.5313759163871774
0.3117801713495926,0.5966372615653777,17.86312903605264,0.8504867174694282,1.0,1.0,1.2497383230248424,0.7657873559794008
0.7942649006277345,0.4652831246149803,20.816695797753635,0.9351264735379075,1.0,1.0,1.1097861905724515,0.7111861543508501
0.4868010794542968,0.7898018027581559,20.61829870211413,0.7668756017753305,1.0,1.0,1.1735425356724398,0.6033942037267968
0.6609814896874625,0.5604789912744402,20.272684930442075,1.222938596123814,1.0,1.0,0.8279799485390013,0.5578950308864711
0.7773439000069522,0.5008265237156773,15.511455014571599,0.9085619420312756,1.0,1.0,0.9195004223039784,1.0002868772732278
0.738743791873907,0.3515545588208039,17.732004571665136,1.1034988526652647,1.0,1.0,1.2192814357337416,0.8214705621913294
0.3127149020953932,0.3142373466259514,19.11931434369583,0.7536114638651843,1.0,1.0,1.2274677893306893,1.1750464829986607
0.7511319826290503,0.45300937322334717,14.240163697421924,1.247451808046963,1.0,1.0,1.046216233776487,0.5031498699157507
0.3596466356948468,0.3671318182298377,18.160059123212612,0.8416124779210636,1.0,1.0,0.8558078974890139,0.6470770674549955
0.4796016695785815,0.4632802493105666,15.595490417190863,1.1662861638613533,1.0,1.0,1.1724042734849518,0.7750460623800874
0.6037015241725712,0.7225995513747543,20.586275299168445,0.8405152448310385,1.0,1.0,0.9410883335331999,0.8912413150072277
0.7928310050432463,0.5050229254748388,15.683293974154239,0.9715788074041143,1.0,1.0,1.2355308805950354,1.1298576092296249
0.7967486340255807,0.5157670254941684,16.99977481637867,0.8806351124362644,1.0,1.0,1.1325377036010276,0.6354936672881918
0.3236168239830181,0.5077447788086257,14.506721734432844,1.1761688881080357,1.0,1.0,0.9011798487926276,0.8515701364549152
0.3366099331312041,0.5048797220443844,20.46542140152528,1.090580011787842,1.0,1.0,0.8396364879969367,1.0695868871865217
0.5817855890140844,0.6770965462440105,20.20559496635549,1.123808541742498,1.0,1.0,0.8321336350279055,1.04384152419613
0.7106437678656585,0.6600095289701027,20.986377107736033,0.9205079390862506,1.0,1.0,1.1250163729297342,1.0798769906220793
0.38206238358357175,0.726442990344025,21.359019006505832,0.8374038754527939,1.0,1.0,1.120634875975909,0.556785705421924
0.3383356326558777,0.4013220687003546,20.853714850733013,0.869955757920694,1.0,1.0,1.2293280294996705,0.6201129329798886
0.7210144152588995,0.543205065752753,16.079905886479146,1.025272728855212,1.0,1.0,1.0978972520267656,0.7594967527527221
0.6425027999126435,0.7666285194894336,15.252199383285966,0.9844527280229162,1.0,1.0,0.8955981721581178,0.5064117504037456
0.5170880938459901,0.7605643228138477,18.300405610112023,1.1965332034943321,1.0,1.0,1.1695359962619845,0.5341790303851814
0.46045092369338797,0.5301156058173073,18.25732248517874,1.0295790468280883,1.0,1.0,0.8450880475849081,0.621137241109664
0.3256808925278048,0.3063158431368794,21.20591211306964,0.8231849096734692,1.0,1.0,0.826323514930548,0.5025786477593689
0.440214177242258,0.3536285133789731,19.8498776032078,0.7672719720495953,1.0,1.0,1.238260728765295,0.5589979622785565
0.40602538684852585,0.33248685799821454,18.994322539928213,0.9385667990729414,1.0,1.0,1.2437581387305963,0.9865285644094206
0.758008274325096,0.4216295562129011,20.308182149085585,0.9344004109553042,1.0,1.0,0.8309529046165661,0.815658633288829
